volume,open,high,low,close,datetime
10520,0.07934,0.08045,0.07934,0.07992,2025-07-30 16:00
6530,0.07992,0.07992,0.07914,0.07914,2025-07-30 16:01
4870,0.07914,0.07989,0.07891,0.07891,2025-07-30 16:02
4240,0.07891,0.08071,0.07891,0.07965,2025-07-30 16:03
17428,0.07965,0.08113,0.07965,0.08113,2025-07-30 16:04
9456,0.08113,0.08173,0.08093,0.08171,2025-07-30 16:05
9126,0.08171,0.08171,0.08011,0.08052,2025-07-30 16:06
7832,0.08052,0.08052,0.07787,0.0785,2025-07-30 16:07
6044,0.0785,0.0785,0.07684,0.07729,2025-07-30 16:08
8492,0.07729,0.07798,0.07685,0.07798,2025-07-30 16:09
9096,0.07798,0.07798,0.07623,0.07623,2025-07-30 16:10
8808,0.07623,0.07729,0.07616,0.07729,2025-07-30 16:11
3466,0.07729,0.07762,0.07585,0.07762,2025-07-30 16:12
7364,0.07762,0.07762,0.07669,0.0768,2025-07-30 16:13
5658,0.0768,0.07786,0.0768,0.07786,2025-07-30 16:14
9124,0.07786,0.07786,0.07688,0.07688,2025-07-30 16:15
6270,0.07688,0.07729,0.07675,0.07729,2025-07-30 16:16
3916,0.07729,0.07729,0.07691,0.07716,2025-07-30 16:17
7580,0.07716,0.07731,0.07688,0.07729,2025-07-30 16:18
7780,0.07729,0.07733,0.07674,0.07729,2025-07-30 16:19
5738,0.07729,0.07729,0.07584,0.07584,2025-07-30 16:20
12830,0.07584,0.07606,0.07545,0.07545,2025-07-30 16:21
6926,0.07545,0.07981,0.07507,0.07981,2025-07-30 16:22
9174,0.07981,0.08217,0.07504,0.07508,2025-07-30 16:23
8004,0.07508,0.07556,0.07503,0.07506,2025-07-30 16:24
7172,0.07506,0.07565,0.07506,0.07564,2025-07-30 16:25
8874,0.07564,0.0759,0.07508,0.0759,2025-07-30 16:26
10966,0.0759,0.0759,0.07524,0.07524,2025-07-30 16:27
7242,0.07524,0.07578,0.07524,0.07525,2025-07-30 16:28
6326,0.07525,0.07582,0.07524,0.07524,2025-07-30 16:29
7924,0.07524,0.07575,0.07514,0.07514,2025-07-30 16:30
2494,0.07514,0.07574,0.07514,0.07514,2025-07-30 16:31
4880,0.07514,0.07562,0.07514,0.07514,2025-07-30 16:32
10212,0.07514,0.07593,0.07514,0.07582,2025-07-30 16:33
13140,0.07582,0.0759,0.07538,0.07538,2025-07-30 16:34
5844,0.07538,0.07565,0.07538,0.07565,2025-07-30 16:35
6068,0.07565,0.0758,0.07524,0.07524,2025-07-30 16:36
9546,0.07524,0.0758,0.07524,0.0758,2025-07-30 16:37
12202,0.0758,0.0758,0.07524,0.07525,2025-07-30 16:38
8616,0.07525,0.07573,0.07507,0.07552,2025-07-30 16:39
7754,0.07552,0.07571,0.07506,0.07506,2025-07-30 16:40
6658,0.07506,0.07554,0.07494,0.07554,2025-07-30 16:41
7532,0.07554,0.07584,0.07484,0.07484,2025-07-30 16:42
12076,0.07484,0.07582,0.07484,0.0754,2025-07-30 16:43
8696,0.0754,0.07586,0.0754,0.07586,2025-07-30 16:44
6274,0.07586,0.0759,0.07586,0.0759,2025-07-30 16:45
