volume,open,high,low,close,datetime
1627.4,0.012186,0.012186,0.012186,0.012186,2025-07-13 00:00
2179.1,0.012212,0.012212,0.012212,0.012212,2025-07-13 00:05
1029.2,0.012184,0.012184,0.012184,0.012184,2025-07-13 00:07
813.6,0.012183,0.012183,0.012183,0.012183,2025-07-13 00:09
1421.6,0.012176,0.012176,0.012176,0.012176,2025-07-13 00:12
1367.9,0.012179,0.012179,0.012179,0.012179,2025-07-13 00:14
2964.3,0.012184,0.012184,0.012184,0.012184,2025-07-13 00:15
2529.5,0.012191,0.012191,0.012187,0.012187,2025-07-13 00:16
9409.8,0.01219,0.01219,0.01218,0.01218,2025-07-13 00:19
14174.7,0.012179,0.012179,0.012172,0.012172,2025-07-13 00:22
5823.4,0.012168,0.012168,0.012168,0.012168,2025-07-13 00:23
5528.9,0.012201,0.012201,0.012167,0.012167,2025-07-13 00:24
11069.2,0.012142,0.012142,0.012142,0.012142,2025-07-13 00:25
10474.2,0.012136,0.012136,0.012135,0.012135,2025-07-13 00:29
6155.4,0.012133,0.012133,0.012133,0.012133,2025-07-13 00:32
3743.7,0.012136,0.012136,0.012136,0.012136,2025-07-13 00:34
4880.2,0.012136,0.012136,0.012136,0.012136,2025-07-13 00:35
4899.8,0.012137,0.012137,0.012137,0.012137,2025-07-13 00:38
6098.2,0.012133,0.012133,0.012133,0.012133,2025-07-13 00:41
868.5,0.012138,0.012138,0.012138,0.012138,2025-07-13 00:42
5612.2,0.012135,0.012135,0.012135,0.012135,2025-07-13 00:44
1938.3,0.012139,0.012139,0.012139,0.012139,2025-07-13 00:45
665.8,0.012154,0.012154,0.012154,0.012154,2025-07-13 00:50
9777.2,0.012129,0.012129,0.012126,0.012126,2025-07-13 00:54
1629.3,0.012132,0.012132,0.012132,0.012132,2025-07-13 00:56
5012.5,0.012122,0.012122,0.012122,0.012122,2025-07-13 00:58
562764.6,0.01201,0.012112,0.011988,0.012112,2025-07-13 00:59
125698.1,0.012,0.012048,0.011996,0.01201,2025-07-13 01:00
