volume,open,high,low,close,datetime
146071.0,0.06966,0.07049,0.06872,0.06942,2025-08-16 00:00
12254.0,0.06932,0.07,0.06932,0.06998,2025-08-16 00:01
8899.0,0.06809,0.06934,0.06809,0.06934,2025-08-16 00:02
235.0,0.06778,0.06778,0.06778,0.06778,2025-08-16 00:05
16.0,0.06767,0.06767,0.06767,0.06767,2025-08-16 00:07
12069.0,0.06625,0.06728,0.06625,0.06728,2025-08-16 00:08
700.0,0.06542,0.06565,0.06542,0.06565,2025-08-16 00:09
6366.0,0.06415,0.06536,0.06415,0.06507,2025-08-16 00:10
7381.0,0.06381,0.06412,0.06381,0.06412,2025-08-16 00:11
5333.0,0.06503,0.06515,0.0645,0.0645,2025-08-16 00:12
2159.0,0.06542,0.06559,0.06542,0.06559,2025-08-16 00:13
613.0,0.06509,0.06509,0.06509,0.06509,2025-08-16 00:14
62.0,0.06479,0.06479,0.06479,0.06479,2025-08-16 00:15
145.0,0.06479,0.06479,0.06479,0.06479,2025-08-16 00:16
155.0,0.06439,0.0644,0.06439,0.0644,2025-08-16 00:17
75668.0,0.06406,0.06436,0.06215,0.06383,2025-08-16 00:18
31941.0,0.06624,0.06776,0.06425,0.06425,2025-08-16 00:19
5602.0,0.06594,0.0661,0.06578,0.06597,2025-08-16 00:20
7310.0,0.0658,0.06606,0.06547,0.06594,2025-08-16 00:21
6896.0,0.06571,0.06595,0.06531,0.06595,2025-08-16 00:22
6435.0,0.0657,0.0657,0.06502,0.06562,2025-08-16 00:23
3040.0,0.06573,0.06573,0.06568,0.06568,2025-08-16 00:24
11594.0,0.06514,0.06575,0.06502,0.06574,2025-08-16 00:25
2492.0,0.06513,0.06515,0.06471,0.06515,2025-08-16 00:26
3055.0,0.06511,0.06529,0.06507,0.06529,2025-08-16 00:27
4638.0,0.06602,0.06603,0.0652,0.0652,2025-08-16 00:28
3846.0,0.06576,0.066,0.06552,0.06599,2025-08-16 00:29
2283.0,0.06564,0.06581,0.06544,0.0658,2025-08-16 00:30
3230.0,0.06543,0.06577,0.06543,0.06575,2025-08-16 00:31
3377.0,0.06601,0.06601,0.06574,0.06574,2025-08-16 00:32
1227.0,0.06642,0.06643,0.06613,0.06615,2025-08-16 00:33
2567.0,0.06541,0.0655,0.0653,0.06541,2025-08-16 00:34
87484.0,0.06591,0.06607,0.06548,0.06548,2025-08-16 00:35
40447.0,0.06612,0.06624,0.06587,0.06587,2025-08-16 00:36
2277.0,0.06546,0.06602,0.06541,0.0659,2025-08-16 00:37
2342.0,0.06571,0.06581,0.06571,0.06571,2025-08-16 00:38
495.0,0.0656,0.0656,0.0656,0.0656,2025-08-16 00:39
197.0,0.06552,0.06599,0.06552,0.06599,2025-08-16 00:40
492.0,0.06552,0.06561,0.06536,0.06543,2025-08-16 00:41
15056.0,0.06612,0.06612,0.06552,0.06552,2025-08-16 00:42
1589.0,0.0653,0.06579,0.0653,0.06579,2025-08-16 00:43
1184.0,0.06588,0.06588,0.06586,0.06586,2025-08-16 00:44
727.0,0.06558,0.06558,0.06558,0.06558,2025-08-16 00:45
13270.0,0.0658,0.0658,0.0655,0.0655,2025-08-16 00:46
804.0,0.06473,0.06531,0.06473,0.06531,2025-08-16 00:47
13525.0,0.06579,0.06579,0.0647,0.0647,2025-08-16 00:48
2476.0,0.06548,0.0658,0.06548,0.06561,2025-08-16 00:49
523.0,0.06538,0.06538,0.06538,0.06538,2025-08-16 00:50
153.0,0.06499,0.06499,0.06499,0.06499,2025-08-16 00:51
1621.0,0.06528,0.06552,0.06528,0.0655,2025-08-16 00:52
152.0,0.06539,0.06539,0.06539,0.06539,2025-08-16 00:53
40.0,0.06502,0.06502,0.06502,0.06502,2025-08-16 00:54
87499.0,0.06442,0.06496,0.06403,0.06496,2025-08-16 00:55
33542.0,0.06378,0.06449,0.06375,0.06442,2025-08-16 00:56
3908.0,0.06372,0.06429,0.06371,0.06429,2025-08-16 00:57
9928.0,0.06393,0.06452,0.06344,0.06373,2025-08-16 00:58
485.0,0.06366,0.06399,0.06366,0.06399,2025-08-16 00:59
39.0,0.06418,0.06418,0.06349,0.06349,2025-08-16 01:00
7205.0,0.06454,0.06454,0.06369,0.0642,2025-08-16 01:01
3877.0,0.06529,0.06529,0.0648,0.0648,2025-08-16 01:02
100.0,0.06512,0.06512,0.06512,0.06512,2025-08-16 01:03
733.0,0.06497,0.06498,0.06497,0.06498,2025-08-16 01:04
235.0,0.06477,0.06477,0.06477,0.06477,2025-08-16 01:06
566.0,0.0644,0.06467,0.0644,0.0644,2025-08-16 01:07
1288.0,0.06425,0.06427,0.06425,0.06427,2025-08-16 01:08
1171.0,0.06412,0.06424,0.06412,0.06424,2025-08-16 01:09
4838.0,0.06353,0.06392,0.06353,0.06391,2025-08-16 01:11
1632.0,0.06336,0.06355,0.06325,0.06353,2025-08-16 01:12
3002.0,0.06306,0.06306,0.06264,0.06295,2025-08-16 01:14
3715.0,0.06256,0.06257,0.06242,0.06253,2025-08-16 01:15
707.0,0.06256,0.06256,0.06245,0.06245,2025-08-16 01:17
45474.0,0.06288,0.06288,0.06215,0.06255,2025-08-16 01:18
1800.0,0.0624,0.0624,0.0624,0.0624,2025-08-16 01:19
8157.0,0.06215,0.0624,0.06215,0.0624,2025-08-16 01:20
19901.0,0.0613,0.06215,0.0613,0.06215,2025-08-16 01:21
4657.0,0.0613,0.06141,0.06085,0.0614,2025-08-16 01:22
1970.0,0.06139,0.06139,0.06113,0.06131,2025-08-16 01:23
15783.0,0.06149,0.06159,0.06062,0.0613,2025-08-16 01:24
77265.0,0.0624,0.06537,0.06162,0.06162,2025-08-16 01:25
12586.0,0.0645,0.0645,0.06241,0.06241,2025-08-16 01:26
12110.0,0.06318,0.06469,0.06308,0.0645,2025-08-16 01:27
6149.0,0.06246,0.06316,0.06186,0.06316,2025-08-16 01:28
26091.0,0.06176,0.0635,0.06132,0.0623,2025-08-16 01:29
14467.0,0.06278,0.06444,0.06113,0.06161,2025-08-16 01:30
