volume,open,high,low,close,datetime
5169.6,0.012201,0.012201,0.012201,0.012201,2025-07-12 07:01
2112.3,0.012197,0.012197,0.012197,0.012197,2025-07-12 07:02
3414.4,0.012173,0.012173,0.012173,0.012173,2025-07-12 07:03
934.7,0.01218,0.01218,0.01218,0.01218,2025-07-12 07:06
2442.0,0.012187,0.012187,0.012187,0.012187,2025-07-12 07:07
5085.9,0.012178,0.012178,0.012178,0.012178,2025-07-12 07:09
3828.9,0.012182,0.012182,0.012182,0.012182,2025-07-12 07:10
1942.7,0.012182,0.012182,0.012182,0.012182,2025-07-12 07:12
1109.6,0.012187,0.012187,0.012187,0.012187,2025-07-12 07:15
18794.8,0.012231,0.012231,0.012177,0.012183,2025-07-12 07:16
4795.2,0.012152,0.012152,0.012152,0.012152,2025-07-12 07:17
3417.5,0.012151,0.012151,0.012151,0.012151,2025-07-12 07:19
3249.2,0.012178,0.012178,0.012178,0.012178,2025-07-12 07:23
3365.8,0.012182,0.012182,0.012182,0.012182,2025-07-12 07:25
2487.6,0.012184,0.012184,0.012184,0.012184,2025-07-12 07:26
16388.0,0.012204,0.012204,0.012204,0.012204,2025-07-12 07:27
4096.3,0.012206,0.012206,0.012206,0.012206,2025-07-12 07:28
5374.0,0.012186,0.012186,0.012186,0.012186,2025-07-12 07:29
7079.0,0.012185,0.012185,0.012185,0.012185,2025-07-12 07:31
7244.1,0.01219,0.01219,0.01219,0.01219,2025-07-12 07:32
3963.6,0.012186,0.012186,0.012186,0.012186,2025-07-12 07:34
1022.1,0.012185,0.012185,0.012185,0.012185,2025-07-12 07:36
672.9,0.012197,0.012197,0.012197,0.012197,2025-07-12 07:37
4920.0,0.012186,0.012186,0.012186,0.012186,2025-07-12 07:39
1922.7,0.012219,0.012219,0.012219,0.012219,2025-07-12 07:42
2844.0,0.012217,0.012217,0.012217,0.012217,2025-07-12 07:44
7795.1,0.012189,0.012189,0.012189,0.012189,2025-07-12 07:48
3685.5,0.012193,0.012193,0.012193,0.012193,2025-07-12 07:49
58009.5,0.012192,0.012371,0.012192,0.012304,2025-07-12 07:51
4108.1,0.012136,0.012137,0.012136,0.012137,2025-07-12 07:52
5751.6,0.012151,0.012151,0.012151,0.012151,2025-07-12 07:55
67997.9,0.012153,0.012153,0.012133,0.01214,2025-07-12 07:56
16474.4,0.012229,0.012229,0.01214,0.01214,2025-07-12 07:58
1035.1,0.012133,0.012133,0.012133,0.012133,2025-07-12 07:59
26123.7,0.012156,0.012157,0.012134,0.012134,2025-07-12 08:00
3677.3,0.012125,0.012125,0.012125,0.012125,2025-07-12 08:09
6615.9,0.012124,0.012124,0.012124,0.012124,2025-07-12 08:12
1768.2,0.012127,0.012127,0.012127,0.012127,2025-07-12 08:13
2847.4,0.012136,0.012136,0.012136,0.012136,2025-07-12 08:15
5779.3,0.012138,0.012138,0.012138,0.012138,2025-07-12 08:16
